patient	TCGA-G9-6343-01	TCGA-G9-6364-01	TCGA-KK-A7B3-01	TCGA-KK-A8ID-01	TCGA-EJ-7125-01	TCGA-G9-7510-01	TCGA-EJ-5522-01	TCGA-2A-A8VX-01	TCGA-G9-6365-01	TCGA-HI-7170-01	TCGA-KK-A59V-01	TCGA-G9-6378-01	TCGA-V1-A9OT-01	TCGA-V1-A8MF-01	TCGA-EJ-8469-01	TCGA-G9-6347-01	TCGA-EJ-5518-01	TCGA-G9-6339-01	TCGA-J4-8200-01	TCGA-J9-A8CM-01	TCGA-G9-6370-01	TCGA-YL-A8SP-01	TCGA-EJ-5514-01	TCGA-VP-A875-01	TCGA-EJ-5515-01	TCGA-HI-7168-01	TCGA-YL-A8HJ-01	TCGA-X4-A8KQ-01	TCGA-EJ-5499-01	TCGA-HC-7233-01	TCGA-V1-A9OH-01	TCGA-EJ-5495-01	TCGA-YL-A8SF-01	TCGA-KK-A6E4-01	TCGA-J4-A83N-01	TCGA-HC-7736-01	TCGA-YL-A9WI-01	TCGA-KC-A4BL-01	TCGA-YL-A9WJ-01	TCGA-EJ-7792-01	TCGA-ZG-A9L9-01	TCGA-YL-A8HM-01	TCGA-V1-A9O5-01	TCGA-EJ-7794-01	TCGA-G9-6379-01	TCGA-G9-6351-01	TCGA-V1-A9OX-01	TCGA-KK-A7B4-01	TCGA-EJ-5524-01	TCGA-V1-A9OL-01	TCGA-CH-5751-01	TCGA-V1-A8MU-01	TCGA-2A-A8VO-01	TCGA-EJ-5510-01	TCGA-V1-A8WL-01	TCGA-EJ-7791-01	TCGA-EJ-5512-01	TCGA-YL-A8HL-01	TCGA-VP-A87J-01	TCGA-VP-A87K-01	TCGA-EJ-A46F-01	TCGA-EJ-5521-01	TCGA-G9-6363-01	TCGA-HI-7169-01	TCGA-EJ-A65F-01	TCGA-EJ-8470-01	TCGA-VN-A88P-01	TCGA-EJ-A8FS-01	TCGA-EJ-5506-01	TCGA-YL-A8SK-01	TCGA-J4-A67N-01	TCGA-M7-A722-01	TCGA-KK-A59Z-01	TCGA-YL-A8SC-01	TCGA-KK-A7B2-01	TCGA-KK-A7AU-01	TCGA-KK-A7AZ-01	TCGA-G9-6366-01	TCGA-HC-7079-01	TCGA-2A-AAYO-01	TCGA-YL-A8SI-01	TCGA-EJ-5531-01	TCGA-EJ-5519-01	TCGA-EJ-A7NN-01	TCGA-KK-A59X-01
category	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	diespre24	aliveafter36	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	diespre24	diespre24	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	diespre24	aliveafter36	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	diespre24	diespre24	aliveafter36	diespre24	diespre24	diespre24	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	aliveafter36
mbio-Alysiella	2.3167813875	3.4907251638	4.4551881081	2.243236738	4.254881669	2.4928309528	2.2687023254	3.9064245796	4.7076347603	5.4478643523	1.8733526719	2.3006715536	1.3095564239	3.5688107367	3.4313562774	1.5044140954	2.0381595577	4.2947627431	4.186359371	3.9626417547	3.9682559503	4.8956402997	4.1495692642	5.9211376797	2.5658314024	2.8122739634	5.4618471975	4.7293760287	3.9666201278	4.304265476	2.3029082683	4.1767359934	4.8521034632	2.3876587865	5.6008892293	5.3431813751	2.3299191358	2.3645378039	2.1740215915	5.2587238204	3.2556541688	2.1084318478	4.0313147845	2.620846319	3.249676901	4.4266793986	4.0204349555	4.8566694669	4.148734757	4.703955515	4.3644569187	5.3315536092	4.2444476044	2.6609536212	4.6029102055	3.6441748549	4.6269292662	5.2097777989	4.5916816391	3.5978358261	3.7714928651	2.4309028991	3.3213917455	4.0360039534	4.2411968115	1.856551894	2.5046794625	4.0257028317	2.3726773899	3.5326910242	4.9616156801	4.7652808446	5.4773134027	1.8254690066	2.6457845354	4.3932217671	3.9682018193	5.1515562551	3.9275086522	2.4948609043	4.1139385756	3.2260987622	5.2263169879	2.4323290952	4.059526226
mbio-Methanomassiliicoccus	6.1702432118	10.307661112	3.8865008152	7.1664025414	4.3511857972	6.8317196043	3.9499689543	4.2234333174	5.5022028955	6.1903744664	5.2115559746	6.6395602051	6.2464289204	4.5987926375	5.1126229063	3.0359478248	3.7194261866	7.0486888938	3.7664045568	7.1913535929	7.0847521804	4.6614394938	5.8308358931	5.0852575919	4.2470980313	7.7511812903	7.382924617	5.4183548256	5.6478867567	4.1860765604	4.9178526699	5.8580026223	4.6179026572	5.7258620892	8.046004835	3.6400299587	4.9030732519	3.770214515	4.7471757076	4.1326355273	4.4531312781	4.6815859639	5.9092935919	5.8870754486	4.7812106304	6.4436399552	5.898413763	4.2879821739	5.8300013859	4.5115449945	4.1634560062	7.0534132147	4.5614563423	4.34222025	4.410499685	3.740478983	4.7232333944	6.1979694143	3.7558015513	3.4989213325	6.1897250882	4.1121695279	4.8529254749	5.5154796616	5.9224634404	3.5378185229	6.6419247508	5.7069694606	5.6389065195	4.5208826396	5.3896577725	7.4540000592	6.3825572981	4.3986231227	5.9839878381	6.1464625691	4.1364801206	7.782625658	5.3942822373	4.3968321429	5.1021301909	6.4923278918	5.6851911954	6.9209506462	5.812767028
mbio-Salinispira	2.0798718611	1.6688531366	1.8721175738	1.9820942986	2.3985407776	2.2559214264	1.9973239347	2.0261856841	2.1487971389	2.6021751538	1.6122102325	2.0637620271	1.6063618498	2.2806536618	3.1599778866	2.8524670697	1.766781167	2.4728907159	2.0347170922	2.092613528	2.1463839231	2.2231505535	2.2932283727	2.2466762687	2.2944530116	2.2885128597	2.1372807547	2.54110399	2.1102792364	2.4135003299	2.5997136941	2.320395102	2.179613717	2.1265163471	2.2268545291	1.8674537282	2.4647843117	2.4358367822	2.3088867674	2.1799905076	1.981242446	2.2432970236	2.0061921155	2.3494679282	1.4278048738	1.8678417773	1.9953122865	2.2735989326	2.2923938655	2.1934060188	2.3191741629	1.927919317	2.3642087089	2.3895752304	2.0923607093	1.7878339634	2.7705883747	2.1747179733	2.5021827289	2.2453025101	1.9151519736	2.1595245083	3.0844822191	1.927280349	2.3848559201	1.5851735032	2.3328645097	2.1693619402	2.1012989991	2.0825936994	2.0730078072	2.2518946443	2.0462459618	1.9603341825	2.384642096	2.547116827	2.1220968792	2.1072918066	2.0367435061	2.1995845095	2.6638412507	2.9547203715	2.1475836751	2.1609507045	2.2134212859
mbio-Coprothermobacter	2.0317804831	1.6207617587	1.952763941	2.0627406657	2.4068609165	2.2078300484	2.0056440736	2.2108667454	3.6856682617	2.5916989845	1.6928565997	2.0156706492	1.7909858803	2.4652776923	3.1682980256	1.219413191	1.7751013059	2.4247993379	2.0428336097	2.0193025787	2.0982925451	2.3491293	2.3015485117	2.2220322442	2.3027731506	2.2780366904	2.2632595011	3.0942678484	2.1185993753	2.5145030577	2.7843377246	2.3287152409	2.3055924635	2.2071627143	2.2349710467	1.968456456	2.5907630581	2.5214576872	2.4348655138	2.1883106465	2.1659235073	2.3692757701	2.190816146	2.3577880672	1.3797134959	1.8197503993	2.179936317	2.3542452997	2.3007140045	2.3780300493	2.2154019408	2.1125433474	2.5488897702	2.3978953693	2.2769847398	1.7961541023	5.1008366085	2.3006967198	2.4775387043	2.2206584855	1.9234721126	2.1678446472	3.0363908411	1.9168041797	2.393176059	1.5934936422	2.4796089207	2.1776820792	2.1096191381	2.2085724458	2.0811243247	2.4312801323	2.126892329	2.0863129289	2.4652884632	4.2127256949	2.2027432464	2.0592004286	3.7227087346	2.3842655708	2.7898199972	2.9630405104	3.7408663147	2.1692708434	2.2940676531
mbio-Cryptobacterium	1.4738269517	1.0628082273	1.2212353463	1.3312120711	1.748527819	1.649876517	4.1546658981	3.4759580908	1.5427522296	1.8932238415	0.961328005	1.4577171178	3.7262414773	1.5931783673	4.8318930229	0.6614596596	1.1167682084	3.4518083073	1.4719950143	1.7799782996	1.5403390137	1.4656939028	1.6432154141	3.1013441695	1.644440053	1.5795615474	1.3798241039	1.4359875112	1.4602662778	1.7518991139	1.9122383996	1.6703821434	3.7440851611	1.4756341196	1.6641324513	4.0132074343	1.7073276609	1.574161876	3.8733582115	1.529977549	1.5365270092	1.4858403729	1.318716821	1.6994549696	2.4067224652	1.2617968679	3.6297650869	1.6227167051	1.6423809069	1.5059307243	1.6920261434	1.2404440224	1.4920530207	1.7395622718	1.4048854148	1.1378210048	2.1205754161	1.4172613226	1.7718881289	1.5150079101	1.265139015	1.5095115497	2.4784373097	1.2183290367	1.7348429615	2.5201230454	1.8045530828	1.5193489816	1.4512860405	1.3251370486	1.5102857293	1.6401426797	1.3953637343	3.5248056266	1.7337598685	5.8031251951	1.4712146517	1.5012468972	3.697070385	4.1347837434	3.4913471007	2.3047074129	1.4975707165	1.5109377459	1.5625390584
mbio-Emticicia	3.1440055512	0.4110587318	0.6797564327	0.7897331575	1.2138117493	0.9981270216	0.8125949064	0.9017680288	2.4759652349	2.9598788633	0.4198490914	0.8059676224	0.5490873969	1.2233792089	1.9752488583	0.0097101642	3.3894070607	1.2150963111	0.9927573769	3.0374524709	2.473552019	1.2076303555	2.6934618452	2.7472037773	5.0166145789	1.0612540685	1.1217605566	1.2846061263	2.5105127088	1.2682220534	3.8643673361	1.1356660737	1.1640935189	2.5191177067	1.1848948139	0.7221754518	3.0342266143	1.3313988815	1.2933665693	0.9952614793	4.4077058253	1.2277768256	0.9489176626	1.1647388999	0.1700104691	2.1950098732	0.9380378336	2.6662002922	5.1951276785	2.7210940666	2.8591740721	3.6779997861	2.8247535543	1.2048462021	1.0350862564	2.92503303	1.5858593464	1.1591977753	3.0027102375	2.7458300187	0.7304229453	3.2967235749	1.8266878143	0.7000215578	1.2001268918	0.4004444749	1.2650814439	0.9846329119	0.9165699708	2.652036002	2.6160105926	1.1052215549	0.8538848207	0.9448139844	1.1922809549	1.3547556859	0.9297357381	2.4344599025	0.8914652297	1.0751668542	1.6483210526	1.7699913432	0.9628546468	0.9762216762	1.0210601448
mbio-Pelagibaca	-0.504299692	-0.915318416	-0.750871948	-0.640895223	-0.337408145	-0.328250126	-0.738624988	-0.450895248	-0.435374414	-0.099065199	-1.01077929	-0.520409526	-0.891750267	-0.217458455	0.4240289639	-1.316666984	-0.969167756	-0.111280837	-0.470941614	-0.384467404	-0.43778763	-0.253930378	-0.44272055	-0.590244739	-0.441495911	-0.412727493	-0.339800177	-0.728458192	-0.625669686	-0.152026599	0.1016015769	-0.415553821	-0.297467215	-0.496473175	-0.278804177	-0.6980732	-0.01229662	-0.140304306	-0.168194164	-0.555958415	-0.495838486	-0.233783908	-0.491920002	-0.386480994	-1.156366679	-0.716329775	-0.502799831	-0.349390589	-0.443555057	-0.304706098	-0.485866551	-0.5701928	-0.112872223	-0.346373692	-0.405751408	-0.948114959	0.034639452	-0.302362958	-0.334738279	-0.591618498	-0.820796949	-0.576424414	0.5003106663	-0.773960004	-0.351093003	-1.150775419	-0.08623767	-0.566586982	-0.634649924	-0.394487232	-0.432650899	-0.308397225	-0.57674356	-0.516746749	-0.238347426	-0.075872695	-0.500892643	-0.476879746	-0.528783423	-0.277496422	0.1867603191	0.2187714488	-0.588365248	-0.574998218	-0.409568236
mbio-Candidatus_Accumulibacter	1.203585215	0.7925664906	1.0446401324	1.1546168572	1.4523957237	1.3796347803	1.0511788808	2.6629675232	1.2725104929	1.8173819351	0.7847327911	1.1874753811	0.7117878613	1.3860796734	2.2138328328	3.8506495416	0.8206361131	1.5966040698	1.363789958	1.364566547	2.8550597777	2.6691498694	1.3470833189	1.5090363402	1.3483079578	1.503719641	0.9983175698	1.9891639535	1.1641341825	1.7096589362	1.7051397057	1.3742500481	1.0406505322	1.2990389057	1.5559273949	1.1636123346	2.9107836275	1.441595771	2.7548860832	1.2338454538	1.2972222012	1.1043338388	1.111618127	1.4033228744	0.5515182278	0.9915551312	2.6857007988	1.4461214912	1.3462488117	1.2988320303	1.2135677478	1.0333453285	3.000990548	1.4434301766	1.1977867208	0.8416889096	1.8244433209	1.0357547885	1.7645428004	1.5076625816	0.9690069198	1.2133794545	2.208195573	1.1424871303	1.4387108662	0.6390284494	1.7690749516	1.2232168864	1.1551539453	2.5285930152	1.402080673	3.0488746391	1.2187685204	0.8213709976	1.5571646546	1.7196393856	1.2946194378	1.2310051605	1.3329021124	1.2514038479	1.5248780658	2.0085753176	1.2014386212	1.2148056506	1.3859438445
mbio-Cardiobacterium	2.2596718416	2.5856187114	0.2340233731	0.3440000978	0.9365720871	0.8507589062	0.5353552442	0.7876246926	0.7436346188	1.0782094142	-0.025883968	0.658599507	0.2684679039	0.9427597159	1.6980091962	3.0322670503	0.3048124765	1.0677281957	0.6514100347	0.677945592	0.7412214029	0.9845895621	0.8312596823	1.1764275139	0.8324843212	0.7645471201	0.8987197632	1.3025429985	0.6483105459	1.0603538881	1.2618197482	0.8584264115	0.9410527255	0.4884221463	0.8435474716	0.5143072865	1.2262233202	1.0982156345	1.0703257759	0.7180218172	0.7426814546	1.0047360321	0.6682981696	0.8874992378	0.0226423537	0.4626792571	0.6574183406	0.6355047318	0.8304251751	0.8555120729	0.9603342278	0.5900253711	1.1256477174	0.92760654	0.7544667634	0.3258652729	1.3086196843	0.9361569818	1.431933974	1.1750537552	0.4531832832	0.6975558179	1.6793196989	0.4033146094	0.9228872296	0.1232048128	1.1609699859	0.7073932498	0.6393303087	0.8440327079	0.6897007497	0.7228242417	0.4081517611	0.721773191	0.7465478953	0.9090226262	0.4840026784	0.7021292864	0.6835970643	0.961023518	1.4252802592	1.492751681	0.6856149846	0.698982014	0.5753270851
mbio-Desulfocapsa	1.5698588185	1.1588400941	1.3492877196	1.4592644444	1.8754179903	1.7459083838	1.4742011474	1.4355437333	1.6387840964	1.9997351652	2.674342879	1.5537489846	1.1452584676	1.8195502796	2.6368550994	0.7574915264	1.2436583797	1.9628776733	1.5792093697	1.6340517856	1.6363708805	1.7645888111	1.7701055855	1.9371766824	1.7713302243	1.6860728711	1.6787190123	1.2900609972	1.5871564491	1.9196320653	2.138610312	1.7972723147	1.7210519746	1.6036864929	1.7713468067	1.3735854636	2.0062225692	1.9772750398	1.8503250249	1.6568677203	1.5226807036	1.7847352812	1.5450887333	1.826345141	0.9177918313	1.3578287347	1.5342089044	1.7507690784	1.7692710783	1.7323026366	1.8571406065	1.4668159348	1.7735667581	1.8664524431	1.6312573271	1.2647111761	2.2474655875	1.7161562309	2.1926831426	1.9358029238	1.3920291864	1.636401721	2.5744691765	1.3248403604	1.8617331328	1.062050716	1.8047463125	1.646239153	1.5781762118	1.6240319569	1.6175000847	1.7517268072	1.5234161076	1.50177244	1.8618122418	2.0242869728	1.599267025	1.597278764	1.5428752415	1.6089425587	2.2052795083	2.4315975842	3.2094233885	1.6378279172	1.6905914317
mbio-Palaeococcus	2.7630796275	2.3520609031	2.5869383847	2.6969151094	3.1090391633	2.9391291928	2.7078223204	2.6464772971	2.8320049054	3.3031797081	2.3270310434	2.7469697936	2.2509212479	2.92521306	3.8704762724	1.9507123354	2.4772795527	3.1560984823	2.5867858552	4.2538409056	2.8295916895	4.2983805943	3.0037267585	2.8834745186	3.0049513974	2.989517414	2.6275482947	2.5009945611	2.8207776221	3.1638527008	3.2442730923	3.0308934878	2.6698812571	2.8413371579	4.3638857929	2.6178060991	2.9550518517	3.1882086037	2.7991543074	2.8904888934	2.5047870551	2.7335645637	2.6507515136	3.059966314	2.1110126403	2.5510495437	2.6398716847	2.9884197434	3.0028922513	2.837965417	3.0123323007	2.5724787151	4.5694628227	3.1000736162	2.7369201075	2.4983323492	3.4810867605	2.6649855134	3.1389809787	2.8821007599	2.6256503594	4.4549853948	3.7676899855	2.6282849033	3.0953543059	2.295671889	3.0497625691	2.879860326	2.8117973849	2.5728612394	2.6250765702	2.911173244	2.7610667727	4.7725298174	3.0994629069	3.2619376379	2.8369176901	2.790499573	2.787095877	2.8198761226	3.1541087908	3.6652187573	2.8580820609	2.8714490903	2.9282420968
mbio-Kamptonema	8.5736955532	7.6321621121	8.107850674	7.5657507022	9.0326221144	8.7497451185	9.2480766319	8.812252847	8.1121061144	9.6426819119	9.1433992162	8.0270710026	8.2241044835	9.8159341354	8.2090967227	9.4184405476	8.8862893309	9.5142022033	9.8252159831	9.4986851454	9.1876954105	10.087676135	8.9273097096	9.4028392336	9.1091065941	8.0489116986	9.3343816753	10.641165775	8.9249328188	10.222870809	8.3694594213	9.8024733453	9.5371793098	10.260369833	9.1693565135	9.1112270311	8.3817773131	8.9155800317	10.173412349	9.1551087623	8.7903468101	8.5228601045	9.7019372612	10.03085498	8.97607635	9.1847877073	8.6130549203	9.2978279275	9.107047448	9.8891511645	7.9903958939	9.4631997905	9.3567267492	9.8716534738	9.2406180597	10.623549161	7.0827416167	8.4542810542	10.179177857	9.1258310323	8.7298055561	8.3461468682	9.3372978117	4.8803242658	8.2819716627	8.3998270857	8.3792105136	8.3559843001	7.9984147418	8.8926714969	8.2785441974	4.7685960399	7.1444755382	9.1574351031	9.0678341732	8.7828499272	9.5422545505	10.831413118	7.8065856206	8.7446435729	9.4739190482	9.7693739539	10.232326421	8.0580664471	9.0771856087
mbio-Flaviflexus	1.3129295148	0.9019107904	1.1250187334	1.2349954582	1.6336106735	1.4889790801	1.2323938306	1.4096662484	1.3818547927	1.7209189037	0.8651113921	1.2968196809	0.943724036	1.618015848	2.3950477826	0.5005622227	1.001851063	1.7059483696	1.3381570528	1.1641657676	1.3794415768	1.4892264881	1.5282982687	1.2546057844	1.5295229076	1.4072566096	1.4033566893	3.7748044133	1.3453491324	1.655174322	1.9370758804	1.555464998	1.4456896516	1.3794175067	1.5302944898	1.1091277203	1.7308602462	1.8193173465	1.574962702	1.4150604036	2.7515651984	1.5093729582	1.3435543017	1.5845378242	0.6608625276	1.100899431	1.3326744727	1.5265000922	1.5274637615	1.530768205	1.6126188605	1.2652815032	1.7476892732	1.6246451264	1.4297228955	1.0229038594	2.0056582707	1.4407939079	1.5101122445	1.2532320257	1.1502218696	1.3945944043	2.3175398728	2.6309865996	1.6199258161	0.8202433992	1.2411797112	1.4044318362	1.3363688951	1.3486696339	1.3764477678	1.6295717977	1.2991471214	1.2264101171	1.6375432556	1.8000179866	1.3749980388	1.3403494603	1.2784174982	1.5830650738	1.9299171853	2.1897902675	1.3826535711	1.3960206005	1.4663224455
mbio-Jeotgalibacillus	0.9747382352	0.5637195108	0.8009777712	0.910954496	1.3491305198	1.1507878005	0.9479136769	0.9844717976	1.0436635131	1.6007457018	0.5410704299	0.9586284013	0.4743642524	1.1486560644	2.1105676289	0.1623709431	0.7173709092	1.36775709	0.9426538286	1.0508996415	1.0412502972	1.1227343522	1.243818115	1.3858733783	1.2450427539	1.2870834077	1.0368645533	0.7069088531	1.0608689786	1.3477468236	3.0526785975	1.2709848443	1.0791975157	1.0553765445	1.1347912656	0.8017002219	1.3643681103	1.3941228957	1.208470566	1.1305802499	0.8427815556	1.1428808223	0.8741945181	1.3000576705	0.322671248	0.7627081514	0.8633146891	1.20245913	1.2429836078	1.0614084214	1.2617249396	0.7959217195	1.3224948224	1.3401649727	0.9603631119	0.7384237057	1.721178117	1.074301772	1.6413798385	1.3844996197	0.8657417159	1.1101142506	1.9793485932	0.925850897	1.3354456624	0.5357632455	0.8829161749	1.1199516825	1.0518887414	0.982177498	0.9809445436	1.2078235481	0.9751061592	0.8599179811	1.3135022934	1.4759770244	1.0509570766	1.0021581807	0.9709899998	1.157870623	1.5634250494	1.9053101138	1.0981734174	1.1115404468	1.1422814833
mbio-Chania	1.1634041553	3.5597403529	1.0462173648	1.1561940895	1.5248018331	1.3394537206	1.1235849902	1.0225544134	1.2323294332	1.775284792	0.7863100234	1.1472943214	0.7126834331	1.3869752452	2.2862389422	0.3510368632	0.8930422225	1.5564230101	1.1394387358	1.2210624657	1.2299162173	1.3515994913	1.4194894283	1.2785234945	1.4207140672	1.4616224979	1.2657296924	0.8770716774	1.2365402919	1.5262627886	1.7060352775	1.4466561575	1.3080626548	1.300616138	1.3315761728	2.5651786876	1.5932332494	1.56428572	1.4373357051	1.3062515632	1.0436512796	1.3717459614	1.1125136988	1.4757289838	0.5113371681	0.9513740715	1.1016338699	1.4476987235	1.4186549211	1.2997276022	1.5323839121	1.0342409003	1.3605774383	1.515836286	1.1986822927	0.914095019	1.8968494303	1.3031669111	1.5340299546	1.2771497358	1.0414130292	1.2857855639	2.1680145133	1.1003899872	1.5111169756	0.7114345588	1.456466346	1.2956229958	1.2275600547	1.2110426371	1.1777294508	1.3414831186	1.2203457528	1.0887831202	1.558741887	1.7212166179	1.2961966701	1.1908241008	1.1495059648	1.1959532389	1.7922901885	2.080981427	1.2738447306	1.28721176	1.3875210768
mbio-Zymobacter	3.5007040449	3.0896853205	3.2517377015	3.3617144263	3.7757239219	5.2617161109	3.374507079	3.5257948888	3.5696293228	3.902322687	2.9918303602	3.484594211	2.9512753185	3.6255671306	4.537161031	2.6883367528	3.1439643113	3.8937228997	4.9446901102	3.2400088437	3.5672161069	5.1903176293	3.6704115171	3.6764913345	3.671636156	3.5886603929	3.5194853297	3.2482319444	3.4874623807	3.8239743675	3.9446271629	3.6975782463	3.5618182921	3.5061364748	3.5518650464	4.8628902665	3.8469888867	3.7373256744	3.6910913424	5.1421361527	3.4148115466	3.6255015987	3.3511055842	3.7266510726	2.8486370577	3.2886739611	3.3402257553	5.238181561	3.6695770099	3.5383194875	3.7928369213	3.2728327857	3.8638179137	3.7667583748	3.437274178	3.1650171078	4.1477715191	3.5569225484	3.9319977946	3.6751175758	3.292335118	3.5367076527	4.5053144029	3.2274278822	3.7620390644	2.9623566476	3.784597781	3.5465450846	3.4784821435	3.4647982744	3.3980183244	3.7594481504	3.4258660895	3.3425387575	3.7642622237	3.9267369547	3.5017170069	3.5281239904	3.4472175437	3.6991937143	4.0460458258	4.3319035158	3.5247668194	3.5381338488	3.5930414136
mbio-Micavibrio	3.3211910173	1.3252097921	1.5576239851	1.6676007099	2.1066653106	3.4972405826	1.7054484677	1.8183933496	1.8051537944	2.3338517197	1.2977166438	3.3050811833	1.4055581175	2.0798499296	2.8681024197	2.5088237252	1.4749057	2.1292473714	1.7795964228	1.8407944574	5.2621721972	2.0887361126	2.0013529058	2.2953654426	2.0025775446	2.0201894256	2.0028663138	3.4026264229	1.8184037694	2.1600398126	2.3989099619	2.028519635	2.0451992761	3.3969852591	1.9717338598	1.613993211	3.9153323715	2.2610644999	2.1744723265	1.8881150406	3.2616656084	2.1088825827	1.8053883832	2.0575924612	1.0841615293	1.5241984327	1.7945085543	1.9591053439	2.0005183985	1.9926022866	2.203813876	1.7271155847	2.1564163745	2.0976997634	1.8915569771	1.4959584964	2.4787129077	2.0403035324	2.5508719027	2.2939916839	1.6232765067	1.8676490413	2.7408388745	1.6589569149	2.0929804531	1.2932980362	2.044511861	1.8774864732	1.8094235321	1.9481792585	1.8178871378	2.1169958459	1.7317523731	1.8259197416	2.0701485073	2.2326232383	1.8076032905	1.7636484621	1.7832829889	1.9917921751	2.5294268098	2.6628449045	1.8557082081	1.8690752375	1.8989276972
mbio-Sutterella	9.30833577	10.967706373	11.19521776	10.44855866	9.9003715677	10.771266483	10.067438484	10.708974172	10.841929315	10.98960108	11.663637094	7.8182947478	11.32289854	9.0766248197	10.933110699	9.4067011398	7.217985884	9.5810603911	10.427374848	10.714684544	10.345701486	9.4119621874	10.718437881	6.5063195527	7.2602309015	12.138044538	10.730482644	9.9028425877	9.7985231507	5.1541645628	11.632724049	12.277127852	12.175780273	9.631454856	7.2502784752	11.402533828	10.424114099	7.2918063308	12.096736087	9.4676964924	5.3591224569	9.5925733297	11.972088275	10.547906575	7.4718442116	9.2073369986	11.598638367	11.596699119	10.550953505	12.014912269	9.9783465642	11.531245397	11.688543226	10.39097703	7.6659394459	9.641137124	10.169325672	9.799628722	5.1768635122	9.6748707955	8.8069292821	10.160926308	10.312946128	9.3438526204	10.38625772	9.6552880529	9.0601295117	7.9831367366	8.4455885122	10.541494497	11.394112302	9.8108498231	10.588659176	10.015879285	11.981503094	9.2635594411	12.617512614	10.364324868	10.660050788	11.192713118	9.4656297615	10.883972385	10.519353925	10.419510344	8.2777872034
mbio-Actinomycetospora	8.3670419382	0.6798988085	1.149554494	1.2595312188	1.5519409453	4.4368920997	1.1507241024	1.8381954322	3.4817709057	4.0757370152	0.8896471527	4.7752474172	2.6509390826	1.7402683939	3.8983405551	2.6004783358	0.9201813347	1.4839363878	1.4681926732	1.9046232761	2.7423920957	1.917755672	1.4466285405	1.5344896541	1.4478531794	1.4401466263	1.8318858732	3.9380762389	1.2636794041	1.7264094343	2.0593284262	1.4737952697	1.8742188355	1.4039532673	1.6603301101	1.1803628326	2.1593894301	3.2914479	2.0034918858	1.3333906754	3.2154275868	1.9379021421	1.4658068476	3.0878305967	3.2462054678	0.8788874492	1.4549270186	3.8729639477	1.4457940333	1.6530207509	1.5386339983	1.387534049	2.1762184571	1.5429753982	1.5519754414	0.9412341312	1.9239885425	1.8693230918	1.7899961143	1.5331158955	1.0685521414	1.3129246761	2.095527891	1.0789141156	1.5382560878	0.738573671	1.5816755371	1.322762108	1.2546991669	1.7771988178	1.5064833882	1.380704063	1.323682882	1.6549393009	1.6620790162	1.8245537472	1.3995337994	1.1183374785	1.3496526105	2.0115942577	3.9434088699	2.1081205392	2.8859463436	2.899313373	1.4908582061
mbio-Methylobacter	3.8578211353	2.7098368167	2.9560464801	3.0660232049	1.7907608022	1.7119426057	1.3895439593	4.0220905806	1.6048183183	3.5383147123	3.433104733	1.5197832065	2.8330010845	3.5072928965	2.5521979113	2.308488249	1.1590011916	1.9289118952	3.7983495635	0.8277260106	1.6024051024	1.6858735655	4.0073764923	3.3385283711	4.0086011312	4.4470448396	3.1849662673	1.6375405524	1.502499261	1.9669369286	2.2413904281	1.7126151266	1.6423367289	3.2104452534	3.2535214063	4.5908153284	3.5124698243	2.0540730636	1.7716097793	1.5722105323	1.8487132556	3.2909825363	3.2328313502	4.0636160478	0.8838260532	1.3238629566	1.6369890205	1.7725653381	1.6846138902	1.8350827528	2.0553181262	1.5695960509	2.0381855106	1.7817952551	1.7340374433	1.1800539881	2.1628083994	3.9593690802	3.5940348313	1.7521921118	2.892334499	3.1367070337	4.1254658991	4.4483824082	1.7770759447	0.9773935279	1.8514787493	3.1465444656	3.8154471187	1.5453167113	1.5147121836	4.556671462	3.1301748681	1.4230571944	3.4685710023	2.0460832326	3.2060257855	1.5633129859	1.5901801048	1.8735613112	2.1265642626	3.9319028969	1.5398036998	1.5531707292	1.7123876915
